dt	Mode	dhsl	pCa
0.000839295436393185	-2	-0.0005229485904474	6.5
0.000839295436393185	-2	-0.00072130135367711	6.5
0.000839295436393185	-2	-0.00042999877200925	6.5
0.000839295436393185	-2	-0.00034265053943062	6.5
0.000839295436393185	-2	-6.32592630447799e-05	6.5
0.000839295436393185	-2	-0.00038373358845786	6.5
0.000839295436393185	-2	-0.00031295186265034	6.5
0.000839295436393185	-2	-1.54142938021801e-05	6.5
0.000839295436393185	-2	-0.000191009368602858	6.5
0.000839295436393185	-2	-0.000313153521472532	6.5
0.000839295436393185	-2	0.000457397410793484	6.5
0.000839295436393185	-2	0.000160587888388866	6.5
0.000839295436393185	-2	-0.000169112001771055	6.5
0.000839295436393185	-2	0.000620953613310835	6.5
0.000839295436393185	-2	0.00085268746185688	6.5
0.000839295436393185	-2	0.00056167577222189	6.5
0.000839295436393185	-2	0.00036514322362723	6.5
0.000839295436393185	-2	0.00034104464073593	6.5
0.000839295436393185	-2	-0.00027281404030888	6.5
0.000839295436393185	-2	-0.00014256139342088	6.5
0.000839295436393185	-2	0.00057137676183152	6.5
0.000839295436393185	-2	0.00020507833425672	6.5
0.000839295436393185	-2	-0.00053250037244501	6.5
0.000839295436393185	-2	-0.00037742158885403	6.5
0.000839295436393185	-2	-0.00020680834801146	6.5
0.000839295436393185	-2	-9.933814078106e-05	6.5
0.000839295436393185	-2	0.00033140845331912	6.5
0.000839295436393185	-2	0.00055503068667252	6.5
0.000839295436393185	-2	0.00116230357040363	6.5
0.000839295436393185	-2	0.00063441631109904	6.5
0.000839295436393185	-2	0.00058996885791102	6.5
0.000839295436393185	-2	0.00041670806253443	6.5
0.000839295436393185	-2	-0.000719919613002089	6.5
0.000839295436393185	-2	-0.00092461921897817	6.5
0.000839295436393185	-2	3.66230986282804e-05	6.5
0.000839295436393185	-2	-2.72310665629799e-05	6.5
0.000839295436393185	-2	-0.00033860804872722	6.5
0.000839295436393185	-2	0.00041403909611159	6.5
0.000839295436393185	-2	0.00109248594963575	6.5
0.000839295436393185	-2	0.00090299630435276	6.5
0.000839295436393185	-2	0.00061337008531922	6.5
0.000839295436393185	-2	0.00099491249684967	6.5
0.000839295436393185	-2	0.00075008485431065	6.5
0.000839295436393185	-2	0.000232946398352521	6.5
0.000839295436393185	-2	8.14825151486103e-05	6.5
0.000839295436393185	-2	0.00042449591307865	6.5
0.000839295436393185	-2	4.28134955943009e-05	6.5
0.000839295436393185	-2	-6.58283061472e-05	6.5
0.000839295436393185	-2	0.000653776951473799	6.5
0.000839295436393185	-2	0.0004107497690352	6.5
0.000839295436393185	-2	-0.000158523659154201	6.5
0.000839295436393185	-2	0.000628484837881801	6.5
0.000839295436393185	-2	0.0010650256122389	6.5
0.000839295436393185	-2	0.000291198660992299	6.5
0.000839295436393185	-2	-0.000870793611865999	6.5
0.000839295436393185	-2	-0.0003419406323934	6.5
0.000839295436393185	-2	-0.000239047977325799	6.5
0.000839295436393185	-2	-0.000493973762184002	6.5
0.000839295436393185	-2	-0.000152361834832099	6.5
0.000839295436393185	-2	6.83545993667e-05	6.5
0.000839295436393185	-2	0.0001655502563538	6.5
0.000839295436393185	-2	-0.0008106382316989	6.5
0.000839295436393185	-2	-0.00135204181879938	6.5
0.000839295436393185	-2	-0.00144424922353984	6.5
0.000839295436393185	-2	-0.00166545026314667	6.5
0.000839295436393185	-2	-0.00153246134929613	6.5
0.000839295436393185	-2	-0.00048521812945567	6.5
0.000839295436393185	-2	-0.00016860215250267	6.5
0.000839295436393185	-2	-0.00015587248729532	6.5
0.000839295436393185	-2	0.00052253433637737	6.5
0.000839295436393185	-2	0.000417617928814251	6.5
0.000839295436393185	-2	0.00049359663847546	6.5
0.000839295436393185	-2	-0.00019397895301765	6.5
0.000839295436393185	-2	-6.44527268882202e-05	6.5
0.000839295436393185	-2	-0.00067362195445952	6.5
0.000839295436393185	-2	-0.00050820149250652	6.5
0.000839295436393185	-2	-0.00014481388541185	6.5
0.000839295436393185	-2	0.00047344745647376	6.5
0.000839295436393185	-2	0.00088669168415866	6.5
0.000839295436393185	-2	0.00085966084778574	6.5
0.000839295436393185	-2	0.00086944847021404	6.5
0.000839295436393185	-2	0.0001687468595714	6.5
0.000839295436393185	-2	4.33703841607605e-05	6.5
0.000839295436393185	-2	-0.00042567178292974	6.5
0.000839295436393185	-2	-0.00076946774404816	6.5
0.000839295436393185	-2	-0.00114686311433472	6.5
0.000839295436393185	-2	-0.00085869339988755	6.5
0.000839295436393185	-2	-0.00112561253785188	6.5
0.000839295436393185	-2	-0.00108723438921756	6.5
0.000839295436393185	-2	-0.000287767698758221	6.5
0.000839295436393185	-2	-0.00023035125632177	6.5
0.000839295436393185	-2	-0.000409953053239319	6.5
0.000839295436393185	-2	-0.000465899925790616	6.5
0.000839295436393185	-2	-0.00028711259700723	6.5
0.000839295436393185	-2	-0.000217021987853161	6.5
0.000839295436393185	-2	-0.000973099926023643	6.5
0.000839295436393185	-2	0.00018690051687888	6.5
0.000839295436393185	-2	0.00100137951712064	6.5
0.000839295436393185	-2	0.000843392555667228	6.5
0.000839295436393185	-2	0.000693164305587832	6.5
0.000839295436393185	-2	0.00128602819161146	6.5
0.000839295436393185	-2	0.00088376386084436	6.5
0.000839295436393185	-2	0.00018407839827089	6.5
0.000839295436393185	-2	0.00011359170260322	6.5
0.000839295436393185	-2	0.00067490540101777	6.5
0.000839295436393185	-2	2.33683688679901e-05	6.5
0.000839295436393185	-2	-6.60902243933004e-05	6.5
0.000839295436393185	-2	0.00036357209066148	6.5
0.000839295436393185	-2	0.00106049487417091	6.5
0.000839295436393185	-2	0.0007208904143152	6.5
0.000839295436393185	-2	0.00050495197359738	6.5
0.000839295436393185	-2	0.00033014849474072	6.5
0.000839295436393185	-2	-0.000754918476476751	6.5
0.000839295436393185	-2	-0.00110488202922817	6.5
0.000839295436393185	-2	-0.00035347646780209	6.5
0.000839295436393185	-2	-0.00014379131553544	6.5
0.000839295436393185	-2	-0.00079738953315915	6.5
0.000839295436393185	-2	-0.00034914591066101	6.5
0.000839295436393185	-2	0.00082403607451225	6.5
0.000839295436393185	-2	0.00054284218452135	6.5
0.000839295436393185	-2	-0.00013414663373909	6.5
0.000839295436393185	-2	0.00068165504062638	6.5
0.000839295436393185	-2	0.00126805023846847	6.5
0.000839295436393185	-2	-0.00031964566948345	6.5
0.000839295436393185	-2	-0.00060983855582452	6.5
0.000839295436393185	-2	-0.00019080371594442	6.5
0.000839295436393185	-2	0.000103333180486959	6.5
0.000839295436393185	-2	-0.00031356595984256	6.5
0.000839295436393185	-2	-6.99359474044198e-05	6.5
0.000839295436393185	-2	0.00060932258032791	6.5
0.000839295436393185	-2	1.33125682509902e-05	6.5
0.000839295436393185	-2	0.00032080208389775	6.5
0.000839295436393185	-2	0.00044890990347191	6.5
0.000839295436393185	-2	0.00026260665689093	6.5
0.000839295436393185	-2	-0.000831573238815181	6.5
0.000839295436393185	-2	-0.00035146745555333	6.5
0.000839295436393185	-2	-0.00014649362609269	6.5
0.000839295436393185	-2	-0.000199079722364459	6.5
0.000839295436393185	-2	-0.000497079590957131	6.5
0.000839295436393185	-2	-0.0002098471753428	6.5
0.000839295436393185	-2	-0.00058386639923797	6.5
0.000839295436393185	-2	-0.00061479452661384	6.5
0.000839295436393185	-2	-0.00040112854003068	6.5
0.000839295436393185	-2	-0.00032904767030493	6.5
0.000839295436393185	-2	-0.00059604923260482	6.5
0.000839295436393185	-2	-0.00081564538693089	6.5
0.000839295436393185	-2	-0.00024839167517527	6.5
0.000839295436393185	-2	0.00012066688385344	6.5
0.000839295436393185	-2	0.00046422440063029	6.5
0.000839295436393185	-2	0.00020449642703296	6.5
0.000839295436393185	-2	0.00058141360668104	6.5
0.000839295436393185	-2	-4.09391442442999e-06	6.5
0.000839295436393185	-2	-0.00025002909174799	6.5
0.000839295436393185	-2	-0.00027145008012258	6.5
0.000839295436393185	-2	0.00023158428553539	6.5
0.000839295436393185	-2	0.00042696027544503	6.5
0.000839295436393185	-2	0.00042217406556965	6.5
0.000839295436393185	-2	0.00089591965576365	6.5
0.000839295436393185	-2	0.000947790746259059	6.5
0.000839295436393185	-2	0.00127167361916001	6.5
0.000839295436393185	-2	0.00056473660611886	6.5
0.000839295436393185	-2	0.0005603997855164	6.5
0.000839295436393185	-2	0.000458945967148141	6.5
0.000839295436393185	-2	0.00108948414358331	6.5
0.000839295436393185	-2	0.00082966648636903	6.5
0.000839295436393185	-2	0.00018051928491488	6.5
0.000839295436393185	-2	0.00028581469522483	6.5
0.000839295436393185	-2	0.000333986370831299	6.5
0.000839295436393185	-2	-7.0701528871002e-06	6.5
0.000839295436393185	-2	0.0001319488977713	6.5
0.000839295436393185	-2	0.000617536750902301	6.5
0.000839295436393185	-2	4.81806661365002e-05	6.5
0.000839295436393185	-2	-0.0001654441751359	6.5
0.000839295436393185	-2	-8.95675282247006e-05	6.5
0.000839295436393185	-2	0.0002300923888739	6.5
0.000839295436393185	-2	-0.0005354385269517	6.5
0.000839295436393185	-2	-0.000956478026326949	6.5
0.000839295436393185	-2	-0.00105491000612289	6.5
0.000839295436393185	-2	-0.00137151448012376	6.5
0.000839295436393185	-2	-0.00105921088571769	6.5
0.000839295436393185	-2	-0.00039234589700522	6.5
0.000839295436393185	-2	-0.00053525398356531	6.5
0.000839295436393185	-2	-0.000758891865015619	6.5
0.000839295436393185	-2	-0.00048540207816512	6.5
0.000839295436393185	-2	6.72000780661992e-06	6.5
0.000839295436393185	-2	0.0005793676892738	6.5
0.000839295436393185	-2	0.00046561070870579	6.5
0.000839295436393185	-2	0.000960973273793369	6.5
0.000839295436393185	-2	0.000714508524335891	6.5
0.000839295436393185	-2	-0.000142757696631831	6.5
0.000839295436393185	-2	-0.00030478600166038	6.5
0.000839295436393185	-2	0.00038551662698692	6.5
0.000839295436393185	-2	-0.00019553406489388	6.5
0.000839295436393185	-2	-0.00058086007504834	6.5
0.000839295436393185	-2	-1.65663061995596e-05	6.5
0.000839295436393185	-2	-9.8543455332e-05	6.5
0.000839295436393185	-2	-9.08693006854205e-05	6.5
0.000839295436393185	-2	-0.00063398763699283	6.5
0.000839295436393185	-2	-0.00062570453315624	6.5
0.000839295436393185	-2	-0.000253250389893349	6.5
0.000839295436393185	-2	-0.00057015268092244	6.5
0.000839295436393185	-2	9.55384788420498e-05	6.5
0.000839295436393185	-2	-6.19155113180899e-05	6.5
0.000839295436393185	-2	-0.00040448323934526	6.5
0.000839295436393185	-2	-0.00099879303837181	6.5
0.000839295436393185	-2	-0.00077184865458974	6.5
0.000839295436393185	-2	-0.000967066988252169	6.5
0.000839295436393185	-2	-0.00129977330464694	6.5
0.000839295436393185	-2	-0.000994618592725275	6.5
0.000839295436393185	-2	-0.00033144401781533	6.5
0.000839295436393185	-2	-0.00039855413076062	6.5
0.000839295436393185	-2	-0.00041383983007235	6.5
0.000839295436393185	-2	0.00059569791576439	6.5
0.000839295436393185	-2	-9.18680588525198e-05	6.5
0.000839295436393185	-2	-5.57064717578602e-05	6.5
0.000839295436393185	-2	0.00092416389349225	6.5
0.000839295436393185	-2	0.000857953329709658	6.5
0.000839295436393185	-2	0.000682067183417398	6.5
0.000839295436393185	-2	0.000701280094075405	6.5
0.000839295436393185	-2	0.000670272695207349	6.5
0.000839295436393185	-2	-5.513011016053e-05	6.5
0.000839295436393185	-2	-0.00021425263714723	6.5
0.000839295436393185	-2	0.00045987706937681	6.5
0.000839295436393185	-2	0.00090825971256541	6.5
0.000839295436393185	-2	0.00020864251116373	6.5
0.000839295436393185	-2	0.00016642794674031	6.5
0.000839295436393185	-2	0.00018866685870917	6.5
0.000839295436393185	-2	-0.00049169995683061	6.5
0.000839295436393185	-2	-0.00074901492844431	6.5
0.000839295436393185	-2	0.00024351748830035	6.5
0.000839295436393185	-2	0.00061100160317395	6.5
0.000839295436393185	-2	0.00033761247507274	6.5
0.000839295436393185	-2	0.00033644732700068	6.5
0.000839295436393185	-2	0.0007184319213048	6.5
0.000839295436393185	-2	-0.00011697529477217	6.5
0.000839295436393185	-2	-0.00127705174724073	6.5
0.000839295436393185	-2	-0.00066516956826558	6.5
0.000839295436393185	-2	-0.00055798660759278	6.5
0.000839295436393185	-2	-0.000833723847514837	6.5
0.000839295436393185	-2	-0.000555124913058285	6.5
0.000839295436393185	-2	0.000364160511181274	6.5
0.000839295436393185	-2	0.000100582204946703	6.5
0.000839295436393185	-2	-0.000189912372619801	6.5
0.000839295436393185	-2	-0.000401571306924926	6.5
0.000839295436393185	-2	-0.000320203536275977	6.5
0.000839295436393185	-2	-0.00101311952377376	6.5
0.000839295436393185	-2	-0.00096394083841783	6.5
0.000839295436393185	-2	0.00034325737382282	6.5
0.000839295436393185	-2	0.00070993042324038	6.5
0.000839295436393185	-2	-0.000171561982808	6.5
0.000839295436393185	-2	0.000700495127547698	6.5
0.000839295436393185	-2	0.00132432549936933	6.5
0.000839295436393185	-2	0.000404475761898478	6.5
0.000839295436393185	-2	0.00033003966182245	6.5
0.000839295436393185	-2	0.00117246806318689	6.5
0.000839295436393185	-2	0.00108662529223795	6.5
0.000839295436393185	-2	2.01227347123101e-05	6.5
0.000839295436393185	-2	0.00022883028030959	6.5
0.000839295436393185	-2	0.00022049197004361	6.5
0.000839295436393185	-2	-2.92276539342997e-05	6.5
0.000839295436393185	-2	-1.263149776727e-05	6.5
0.000839295436393185	-2	0.00100052783417374	6.5
0.000839295436393185	-2	0.00122033466248374	6.5
0.000839295436393185	-2	0.00042738272831556	6.5
0.000839295436393185	-2	0.000386648110714	6.5
0.000839295436393185	-2	0.000503309637744359	6.5
0.000839295436393185	-2	0.000303170999834	6.5
0.000839295436393185	-2	-0.00068779442205195	6.5
0.000839295436393185	-2	-0.00016954371611916	6.5
0.000839295436393185	-2	-0.00039327376545806	6.5
0.000839295436393185	-2	-0.00016976484445336	6.5
0.000839295436393185	-2	0.00050629155906662	6.5
0.000839295436393185	-2	0.0008141974119121	6.5
0.000839295436393185	-2	0.00100824091376906	6.5
0.000839295436393185	-2	0.00030492369928253	6.5
0.000839295436393185	-2	0.00035202955897917	6.5
0.000839295436393185	-2	-0.000574158829475209	6.5
0.000839295436393185	-2	-0.00018638073052352	6.5
0.000839295436393185	-2	-0.00021028236978261	6.5
0.000839295436393185	-2	-7.66925120084805e-05	6.5
0.000839295436393185	-2	0.000151982272596189	6.5
0.000839295436393185	-2	0.00079219590623918	6.5
0.000839295436393185	-2	0.000931516616453892	6.5
0.000839295436393185	-2	0.000494843208025599	6.5
0.000839295436393185	-2	-4.76133337760989e-05	6.5
0.000839295436393185	-2	-0.0005413746414642	6.5
0.000839295436393185	-2	-0.00055545708411619	6.5
0.000839295436393185	-2	-0.00136033684080639	6.5
0.000839295436393185	-2	-0.00105388317498157	6.5
0.000839295436393185	-2	-0.00138569377418518	6.5
0.000839295436393185	-2	-0.00187235167985925	6.5
0.000839295436393185	-2	-0.00140086694584021	6.5
0.000839295436393185	-2	-0.00026956118557876	6.5
0.000839295436393185	-2	-0.00103949308025951	6.5
0.000839295436393185	-2	-0.0013229389731284	6.5
0.000839295436393185	-2	-0.000297524320571888	6.5
0.000839295436393185	-2	-0.000573147649949496	6.5
0.000839295436393185	-2	-0.00115329609726796	6.5
0.000839295436393185	-2	-0.00099413590154354	6.5
0.000839295436393185	-2	-0.00026441476685919	6.5
0.000839295436393185	-2	-4.86621398140198e-05	6.5
0.000839295436393185	-2	-0.00014542081833038	6.5
0.000839295436393185	-2	0.00044563175913705	6.5
0.000839295436393185	-2	0.0013397076665414	6.5
0.000839295436393185	-2	0.00110103684107441	6.5
0.000839295436393185	-2	0.00113363058819279	6.5
0.000839295436393185	-2	0.00184382829584707	6.5
0.000839295436393185	-2	0.00079818400748034	6.5
0.000839295436393185	-2	5.01921063566016e-06	6.5
0.000839295436393185	-2	-0.00022776462274575	6.5
0.000839295436393185	-2	0.00094828120694786	6.5
0.000839295436393185	-2	0.00076764338074978	6.5
0.000839295436393185	-2	0.00131205063182822	6.5
0.000839295436393185	-2	0.00180581274180237	6.5
0.000839295436393185	-2	0.00138031159244858	6.5
0.000839295436393185	-2	0.000249790446834959	6.5
0.000839295436393185	-2	-2.08783403854301e-05	6.5
0.000839295436393185	-2	0.000643334769189541	6.5
0.000839295436393185	-2	-0.00019677003582297	6.5
0.000839295436393185	-2	-0.00033755372873205	6.5
0.000839295436393185	-2	0.00019414784126962	6.5
0.000839295436393185	-2	0.000296590839635409	6.5
0.000839295436393185	-2	-0.000727114989370829	6.5
0.000839295436393185	-2	-0.000293394817019571	6.5
0.000839295436393185	-2	0.000206717936003291	6.5
0.000839295436393185	-2	-0.000444451188171291	6.5
0.000839295436393185	-2	-0.000806333945907199	6.5
0.000839295436393185	-2	0.00027892819898688	6.5
0.000839295436393185	-2	0.00085111954155416	6.5
0.000839295436393185	-2	-0.000408361187512921	6.5
0.000839295436393185	-2	-0.000244445747339759	6.5
0.000839295436393185	-2	0.00030607692566537	6.5
0.000839295436393185	-2	0.00023097022353109	6.5
0.000839295436393185	-2	-0.00022518101533653	6.5
0.000839295436393185	-2	-0.000363045439130339	6.5
0.000839295436393185	-2	-0.000181690242523281	6.5
0.000839295436393185	-2	-0.000124174024555839	6.5
0.000839295436393185	-2	0.00029045867174678	6.5
0.000839295436393185	-2	0.000187060548315009	6.5
0.000839295436393185	-2	-0.000166338678341598	6.5
0.000839295436393185	-2	-0.00130355968664049	6.5
0.000839295436393185	-2	-0.00048250194075717	6.5
0.000839295436393185	-2	-0.00028684672715045	6.5
0.000839295436393185	-2	-0.00048336935977091	6.5
0.000839295436393185	-2	-0.00065132244526199	6.5
0.000839295436393185	-2	-0.000625477669180531	6.5
0.000839295436393185	-2	-0.00110600762600533	6.5
0.000839295436393185	-2	-0.00093064977452309	6.5
0.000839295436393185	-2	-0.00065747117965384	6.5
0.000839295436393185	-2	-0.00065063599453535	6.5
0.000839295436393185	-2	-0.000881085157906103	6.5
0.000839295436393185	-2	-0.000686984873198024	6.5
0.000839295436393185	-2	-1.5560070585692e-05	6.5
0.000839295436393185	-2	-0.000113798171622992	6.5
0.000839295436393185	-2	0.000455129126434944	6.5
0.000839295436393185	-2	0.000588330969819345	6.5
0.000839295436393185	-2	0.000866563829594642	6.5
0.000839295436393185	-2	0.00034336921531378	6.5
0.000839295436393185	-2	0.00073616421305046	6.5
0.000839295436393185	-2	0.00031579729681707	6.5
0.000839295436393185	-2	0.00018037704452388	6.5
0.000839295436393185	-2	0.00011603468475007	6.5
0.000839295436393185	-2	0.00022707405854374	6.5
0.000839295436393185	-2	0.00033429795691804	6.5
0.000839295436393185	-2	0.00011019697343714	6.5
0.000839295436393185	-2	0.00070561020432916	6.5
0.000839295436393185	-2	0.0003454488463293	6.5
0.000839295436393185	-2	0.00020831514678457	6.5
0.000839295436393185	-2	0.000271109594143899	6.5
0.000839295436393185	-2	0.000883554355101551	6.5
0.000839295436393185	-2	0.00039008394648396	6.5
0.000839295436393185	-2	-0.00022194442097412	6.5
0.000839295436393185	-2	0.0003702504007061	6.5
0.000839295436393185	-2	0.00036502139578617	6.5
0.000839295436393185	-2	0.00015536304620752	6.5
0.000839295436393185	-2	0.00015881847464746	6.5
0.000839295436393185	-2	0.00024957639128575	6.5
0.000839295436393185	-2	-0.0001487326797923	6.5
0.000839295436393185	-2	-0.00024840791794905	6.5
0.000839295436393185	-2	0.000254871116804871	6.5
0.000839295436393185	-2	0.000173045821421029	6.5
0.000839295436393185	-2	-0.000459124577840289	6.5
0.000839295436393185	-2	0.000267485002985689	6.5
0.000839295436393185	-2	0.000597500775685321	6.5
0.000839295436393185	-2	0.00053534235467043	6.5
0.000839295436393185	-2	0.00073454439047012	6.5
0.000839295436393185	-2	0.00150065772374518	6.5
0.000839295436393185	-2	0.001023798989196	6.5
0.000839295436393185	-2	5.79079341332008e-05	6.5
0.000839295436393185	-2	-0.000304134070346801	6.5
0.000839295436393185	-2	-0.000461246898919099	6.5
0.000839295436393185	-2	-0.000832182919915301	6.5
0.000839295436393185	-2	-0.00138297396464303	6.5
0.000839295436393185	-2	-0.000126981976481149	6.5
0.000839295436393185	-2	8.33657057200694e-05	6.5
0.000839295436393185	-2	-0.00011428313594857	6.5
0.000839295436393185	-2	-0.000149598993903301	6.5
0.000839295436393185	-2	-5.37191388268882e-06	6.5
0.000839295436393185	-2	-0.00012791674881661	6.5
0.000839295436393185	-2	-0.00054005994445663	6.5
0.000839295436393185	-2	-0.000185317532599871	6.5
0.000839295436393185	-2	-0.000348184508058559	6.5
0.000839295436393185	-2	-0.000282190459465361	6.5
0.000839295436393185	-2	-0.00048504768941362	6.5
0.000839295436393185	-2	-0.00019268493950752	6.5
0.000839295436393185	-2	-0.000419557736853321	6.5
0.000839295436393185	-2	-0.000255614332788629	6.5
0.000839295436393185	-2	3.26109892309695e-05	6.5
0.000839295436393185	-2	0.000163340070877011	6.5
0.000839295436393185	-2	-0.0006691518558458	6.5
0.000839295436393185	-2	-0.00049488236873397	6.5
0.000839295436393185	-2	-0.00015359887547589	6.5
0.000839295436393185	-2	-0.00028470237487441	6.5
0.000839295436393185	-2	-0.00031658551471456	6.5
0.000839295436393185	-2	-6.79148340077002e-05	6.5
